,情感分析结果,评价倾向,正文内容,标签
24705,0.99999999915922,正向,经济补偿之余还要公开道歉吧，在网上和电话，对于自己救命恩人的妈妈恶意攻击，真是丧尽天良[悲伤]只是心疼江歌姐姐，救人一命得不到好报，老母亲独在人世间，受这般苦楚[悲伤],0
24706,0.7297953905324696,正向,没有刑事处分？,0
24707,0.0582630269477495,负向,那么年轻的一条生命没了，赔点钱就完事了？公平呢？正义呢？,1
24708,0.8464056588966545,正向,终于等到了这场迟来的宣判,0
24709,0.736068329201049,正向,罪有应得,0
24710,0.0150240126697271,负向,我就想知道十日之內有錢給江媽媽？,1
24711,0.024916087391667,负向,就赔点钱？？？[笑哈哈][笑哈哈]服了,1
24713,0.6496141326458971,正向,赔钱就行了？没有其他罪？不用坐牢？,0
24714,0.6970047036206478,正向,脸皮真厚 死女人,0
24715,0.0824879002463269,负向,杀个人七十多万，把刘鑫刘暖曦一家子杀掉，打包多少钱,1
24716,0.6633532140490392,正向,这就完啦,0
24717,0.7825248944856463,正向,陈世峰判处死刑没？,0
24720,0.9997853695469554,正向,支持江歌母亲！伟大的妈妈，对于这些自私冷血的人赔钱或许更能让她们心痛！,0
24721,0.9224038950680448,正向,判的太少了[允悲],0
24723,0.0559098566126193,负向,让她赔死！帮凶就是凶手！,1
24724,0.2893936397763768,负向,太少了,1
24725,0.168486594264565,负向,不要钱，就要她命,1
24727,0.0408054895946254,负向,这个经济补偿，在事发后，刘鑫方就应该积极主动支付一定的经济补偿，至少把江母期间所有交通住宿费予以主动报销，并且诚恳道歉，这才是一个正常人类的做法，而不是说江歌活该，躲避，如果态度像个人，或许早已解决,1
24728,0.3452787547128308,负向,为什么不判刑？,1
24730,0.6624942072322675,正向,虽然很少，但也算有个结果了,0
24732,0.1931677315779298,负向,好！！！！！,1
24733,0.0285898900785198,负向,需要看看庭审 难道不是不作为的故意杀人/故意伤害犯罪？,1
24734,0.0453268201415372,负向,不判刑？？？？？？,1
24735,0.754255763875699,正向,江妈妈真的可怜，白发人送黑发人……而这样的事本来可以不必发生，刘鑫丑恶的嘴脸真令人作呕……谁碰上这种人真是倒八辈子血霉……真晦气,0
24736,0.6438907129142762,正向,转发微博,0
24737,0.9751466756674354,正向,罪有应得，江歌不值得啊[泪],0
24738,0.6176405950441661,正向,69万买了条命,0
24739,0.6521097989854251,正向,70W   呵呵,0
24740,0.9999616798918136,正向,这个女人真坏，把阿姨好好的女儿害死了[泪][泪][泪][泪][泪],0
24741,0.1502022596319289,负向,不懂就问：如果刘没有那么多钱，也没有什么固定资产，会让她进去吗,1
24742,0.839188838282552,正向,刘鑫死不足惜！,0
24743,0.1406652416989987,负向,对刘鑫的处罚呢,1
24744,0.9956945433968846,正向,江歌，你妈妈太伟大了🙏🙏[悲伤],0
24745,0.9713669465533288,正向,还是判得轻了，就这也值得审判官大病一场？,0
24746,0.999736828559841,正向,[心][心]现在判罚讲究道德原则 非常棒,0
24747,0.6585434597102102,正向,刘鑫就应该受刑事处罚，太恶毒了。才69万，便宜她了,0
24748,0.999989888316316,正向,不会教我的娃做江歌，认识身边是人是牲口往往需要代价，这样的代价可能父母都承受不起，而且可能得不到正义的对待,0
24749,0.9998448799405012,正向,如果我是刘鑫妈妈，我宁愿一分钱，只要对方一命抵一命，大不了同归于尽，也值了,0
24750,0.3700437236371621,负向,虽然比较轻，但这是好的预示。至少法院方面认为刘鑫是有过错的。看二审吧，还有机会,1
24752,0.0368162469188992,负向,难道不应该判刑，蹲监狱吗？,1
24753,0.8505460099811469,正向,大快人心！！！,0
24755,0.995781814842842,正向,将江歌阻挡在居所门外，真相让人真心寒,0
24756,0.1348808498229449,负向,就这？不应该牢里蹲吗[费解][费解],1
24757,0.750631536103562,正向,没有刑法吗？那个杀人刘鑫的罪呢！,0
24758,0.3424077407671357,负向,干得好[打call],1
24759,0.2252446530561825,负向,刘暖曦太坏了，罪有应得,1
24760,0.1831644689353938,负向,虽然少了点总比没有好，省得刘暖曦一点也不疼,1
24761,0.2049588165090813,负向,罚点钱就了事了？一条命就值几十万？,1
24762,0.1620279557907369,负向,太少了，不判刑吗,1
24763,0.2430160408982562,负向,改名字了，[喵喵]记住这个名字,1
24766,0.9624001170871676,正向,只赔钱太便宜她了！不能判刑的话，就祝福她一辈子活在恐惧和不幸之中,0
24768,0.9019912062216254,正向,刘鑫如果一开始态度很好，不撒谎，不造谣江歌，江妈不会这样的，事情发展到今天这样，咎由自取,0
24769,0.9999999659768724,正向,证明有罪 就是大快人心 ，虽然一波三折 但判决说明公道 符合人民所向往的人性向善的期望，这样自私 忘恩负义的人就应该被唾弃、被当作反面教材公之于众，就应该上央视新闻,0
24770,0.7576534944738076,正向,原来不舍命相救就要倾家荡产,0
24771,0.1731853199828052,负向,多少钱也换不回一个孩子，正义永远缺席！！！,1
24772,0.1718750000000001,负向,就这？？,1
24773,0.8914085175957448,正向,这个事情告诉我们以后千万不要善良，善良只会送给你一句中华传统美德，而刘暖曦这种人最后就得到一个谴责而已,0
24774,0.1266565677542662,负向,刘鑫刘暖曦虽然没有收到法律的实质制裁，但社会需要制裁她，她作为失信人员在任何需要信用办理机制的环节里都应被限制（包括出境，贷款，征信等等），另外呼吁我国应有社区服务的机制，没有劳改，须要强制对社会做贡献和公共无偿服务,1
24775,0.6633299317530622,正向,间接杀人赔钱就可以？？？？,0
24776,0.9999955978840104,正向,惩罚太轻了[允悲][允悲][允悲],0
24777,0.0166159849864477,负向,人命只值69.6w，69.6w就可以毁了一个家庭，毁了起码三个人的人生，人命可真不值钱。,1
24778,0.0939775545789969,负向,那就是说有危险了找个挡箭牌 赔钱就完了 这不是间接性鲨害吗,1
24779,0.6521097989854251,正向,就这？呵呵🙃,0
24780,0.9860794454399272,正向,朋友们，这是民事诉讼，怎么好多人说判刘鑫坐牢啊[哆啦A梦害怕],0
24781,0.997939375675654,正向,看完了整篇判决，江歌妈妈以人身侵权起诉，背后的法理是认为刘鑫存在过错。法院对刘鑫是否存在过错以及过错的原因进行了深入分析，回应了大众的争议的刘鑫是否存在过错的问题。在精神损失费、诉讼费中，在判决结果上保护了江歌母亲的权益，在判决书中说理部分对见义勇为的行为进行了充分的肯定，很棒。,0
24782,0.999999869729053,正向,天理昭昭，真相来得好不容易，这个结局也来得好不容易，是江妈妈数年来的咬牙坚持与排解万难，希望自此，江妈妈能放下过往，好过自己，代替江歌，好好活下去。,0
24783,0.976584222629158,正向,把刘暖曦送给韩国那个素媛案罪犯吧 他应该会喜欢[嘻嘻],0
24784,0.6429335818357281,正向,那个凶手怎么判的？,0
24785,0.9935080358957256,正向,支持[赞][赞],0
24786,0.9994592026025392,正向,可惜江歌回不来了   你应该已经化成天使啦[心]  江妈妈余生愿更好,0
24788,0.8158986792048856,正向,终于判了，人在做天在看，罪有应得,0
24789,0.1539528432732315,负向,[失望],1
24790,0.840364404787568,正向,真的吗？请告诉我是真的[泪]。多多少少也安慰了,0
24792,0.6733400019515993,正向,太少了点吧？耽误人际这么久，且还害人家失去女儿,0
24793,0.2835764285612226,负向,就这点？故意隐瞒这么久还辱骂被害人亲人这都够判个几年了，怎么只有钱？,1
24794,0.7544657070174835,正向,刘鑫是差钱的人么？呵呵。。。江歌的命值69万？[笑cry],0
24797,0.875,正向,只有民事？,0
24798,0.1457137360833196,负向,只罚钱？有没有判刑啊,1
24799,0.9517738299222812,正向,@三杯好果汁,0
24800,0.3082948637110551,负向,给钱就完事了？[汗]生命多么重要,1
24802,0.9930138701935748,正向,就这点惩罚完全不够。谁70万一条人命啊这其中的伤害和痛苦是金钱根本就不可衡量的。话不多说jx狗来对线[哈哈],0
24804,0.3268983268983266,负向,1,1
24805,0.3752172045009927,负向,真不容易了，这么久了,1
24806,0.1085838959303663,负向,一条人命，一个家庭，60几万买不了。人家就算这几年正常上班都赚到这些钱了。,1
24807,0.736068329201049,正向,罪有应得,0
24808,0.925876350346728,正向,命都没了，还什么传统美德[跪了],0
24809,0.2112027953133758,负向,就这？不应该进去吗？,1
24811,0.9927162308647164,正向,历经这么久，赔偿也太少了，而且她也没有受到其他惩罚，能网上出言再次伤害江歌家人，这点钱对她来说无关痛痒，希望我国的法律可以更加完善，有些人光靠道德反思是没用的,0
24812,0.7707341356965729,正向,终于等到判决书，江歌妈妈，太不容易了,0
24813,0.9998866914869758,正向,什么弘扬中华传统美德，如果换出自我生命就只得到这么个表扬，我宁愿她好好活着做个不好不坏的懦弱的女孩，不管任何别人的那些破事好好的活着,0
24814,0.1394025595864606,负向,既然不能坐牢，那就让她赔的倾家汤产，这还是太少了，可怜了江歌为这种人失去了生命,1
24815,0.1951865568797296,负向,不死？,1
24816,0.2893936397763768,负向,太少了！,1
24817,0.7373366689339006,正向,一条人民才69万？,0
24819,0.736068329201049,正向,罪有应得,0
24822,0.2353057790003535,负向,太少了 起码100w,1
24825,0.003179625924609,负向,赔偿再多也比不了白发人送黑发人的那种痛，刘鑫应当受到赔偿以外再判刑[怒],1
24826,0.7439130266957842,正向,为什么没有刑事处分呢，这样的人应该判刑的,0
24827,0.9332282441770172,正向,钱多少我觉得不重要，重要的是司法也觉得你刘某某做错了！！希望你能矫正自己的三观！像人一样活着！承担自己做错事情带来的后果！,0
24828,0.0235365888484995,负向,法院总算主持了公道，刘鑫真的是很可恶,1
24829,0.617965537113419,正向,善恶到头终有报,0
24830,0.6666666666666666,正向,欢呼！,0
24831,0.7470542958464224,正向,金钱有价人命无价。含辛茹苦养大的女儿再也回不来了。,0
24833,0.0527501519511187,负向,赔的太少！刘鑫借着这事当网红可没少赚！但总归法律给予了公平正义！,1
24834,0.9100046655446776,正向,虽然判赔得少，但最终正义还是到来了！,0
24836,0.1062084475305901,负向,公开道歉认错这些没有吗？,1
24837,0.6035481157224664,正向,太轻了,0
24838,0.8189460639821478,正向,那以后大家都学会先制造舆论再起诉了,0
24839,0.9573668813333512,正向,虽然但是70万真的太少了太少了，它那么恶毒，可这些只能在道德道德层面谴责，希望它们一家永远生活在身边人的口水黄痰里,0
24840,0.8428873532733724,正向,第一次知道妈妈叫啥名字,0
24841,0.8088309902739974,正向,这些钱对于一条生命来说根本没法比较 不过算是给江妈妈出口恶气 让她心里多少有点慰籍,0
24843,0.9999575365576154,正向,江歌妈妈之后要好好生活，有点担心这个支持江歌妈妈精神的事件一结束，可能就没有精神支撑了,0
24845,0.9905306213769748,正向,太棒了，江妈妈，也算给你一个公道了,0
24846,0.0702366953883594,负向,70万，一条命。。这太便宜了吧？？她一点法律责任都不用付？那么以后会不会有类似这样的情况更多的出现，因为大家知道了，只用付几十万，就可以换自己一条命。。真特么呵呵了,1
24847,0.9995312375016824,正向,赔多少对刘鑫家似乎无所谓，毕竟出国留学的家庭拿出七十万应该也没多大的难度。主要是这次全国人民见识到刘鑫及其家庭的丑恶嘴脸，以后见到除脊梁骨骂就行了,0
24848,0.9880961761990514,正向,@作家陈岚,0
24849,0.0913201132790162,负向,才赔了这么点[微笑],1
24850,0.0503924018341185,负向,只是钱？？？？没有别的,1
24852,0.998245633702126,正向,金钱抚慰不了一位妈妈失去心爱女儿的痛。,0
24853,0.068055378806481,负向,只要不判决刘鑫无责，公开宣判就是将刘鑫多年来的真实嘴脸公布于众，这才是对刘鑫惩罚的开始！,1
24854,0.0814872468389396,负向,刘鑫不坐牢吗？？,1
24855,0.2893936397763768,负向,太少了,1
24856,0.0762835318450205,负向,她只需要赔钱吗？？,1
24857,0.6927977560327152,正向,相对于江母的痛苦，这点金额少了点。但相信这是法律工作着在权限内判决的最大赔偿,0
24858,0.9999798139519652,正向,[作揖][作揖][作揖][作揖]这次案件给予社会上的损人利己风气来了一剂强心针！导致别人死亡的，不心存感恩，反而谩骂，造谣，无耻至极之徒应该有法律判决，让勇敢帮助他人的人可以清白的走。[作揖],0
